 EM Railgun example                                                      
                    ls-dyna smp d R13 R13.1.1_27_8731a0 date 07/28/2023
EM Global Energy data
  time,        Ext.JH,     Ext.Mag,    Ext.Cap,    Mesh.JH,    Mesh.Mag,   Air.Mag,    TotEm,      Mech.Pla,   Mech.kin,  
  0.1450000E-03  0.4783895E+13  0.2079363E+14  0.2811704E+18  0.2658064E+18  0.3753536E+13  0.1448235E+14  0.5470206E+18  0.3664278E+12  0.4405976E+14
  0.1460000E-03  0.4783895E+13  0.2079363E+14  0.2811704E+18  0.2658064E+18  0.3753536E+13  0.1448235E+14  0.5470206E+18  0.3664278E+12  0.4405976E+14
  0.1470000E-03  0.4783895E+13  0.2079363E+14  0.2811704E+18  0.2658064E+18  0.3753536E+13  0.1448235E+14  0.5470206E+18  0.3664278E+12  0.4405976E+14
  0.1480000E-03  0.4783895E+13  0.2079363E+14  0.2811704E+18  0.2658064E+18  0.3753536E+13  0.1448235E+14  0.5470206E+18  0.3664278E+12  0.4405976E+14
  0.1490000E-03  0.4783895E+13  0.2079363E+14  0.2811704E+18  0.2658064E+18  0.3753536E+13  0.1448235E+14  0.5470206E+18  0.3664278E+12  0.4405976E+14
  0.1500000E-03  0.4783895E+13  0.2079363E+14  0.2811704E+18  0.2658064E+18  0.3753536E+13  0.1448235E+14  0.5470206E+18  0.3664278E+12  0.4405976E+14
  0.1510000E-03  0.4783895E+13  0.2079363E+14  0.2811704E+18  0.2658064E+18  0.3753536E+13  0.1448235E+14  0.5470206E+18  0.3664278E+12  0.4405976E+14
  0.1520000E-03  0.4055834E+13  0.2155118E+14  0.2811635E+18  0.2220896E+18  0.4040883E+13  0.1500998E+14  0.5032978E+18  0.5065105E+12  0.7059198E+14
  0.1530000E-03  0.4055834E+13  0.2155118E+14  0.2811635E+18  0.2220896E+18  0.4040883E+13  0.1500998E+14  0.5032978E+18  0.5065105E+12  0.7059198E+14
  0.1540000E-03  0.4055834E+13  0.2155118E+14  0.2811635E+18  0.2220896E+18  0.4040883E+13  0.1500998E+14  0.5032978E+18  0.5065105E+12  0.7059198E+14
  0.1550000E-03  0.4055834E+13  0.2155118E+14  0.2811635E+18  0.2220896E+18  0.4040883E+13  0.1500998E+14  0.5032978E+18  0.5065105E+12  0.7059198E+14
  0.1560000E-03  0.4055834E+13  0.2155118E+14  0.2811635E+18  0.2220896E+18  0.4040883E+13  0.1500998E+14  0.5032978E+18  0.5065105E+12  0.7059198E+14
  0.1570000E-03  0.4055834E+13  0.2155118E+14  0.2811635E+18  0.2220896E+18  0.4040883E+13  0.1500998E+14  0.5032978E+18  0.5065105E+12  0.7059198E+14
  0.1580000E-03  0.4055834E+13  0.2155118E+14  0.2811635E+18  0.2220896E+18  0.4040883E+13  0.1500998E+14  0.5032978E+18  0.5065105E+12  0.7059198E+14
  0.1590000E-03  0.4055834E+13  0.2155118E+14  0.2811635E+18  0.2220896E+18  0.4040883E+13  0.1500998E+14  0.5032978E+18  0.5065105E+12  0.7059198E+14
  0.1600000E-03  0.4055834E+13  0.2155118E+14  0.2811635E+18  0.2220896E+18  0.4040883E+13  0.1500998E+14  0.5032978E+18  0.5065105E+12  0.7059198E+14
  0.1610000E-03  0.4055834E+13  0.2155118E+14  0.2811635E+18  0.2220896E+18  0.4040883E+13  0.1500998E+14  0.5032978E+18  0.5065105E+12  0.7059198E+14
  0.1620000E-03  0.4199084E+13  0.2236530E+14  0.2811565E+18  0.1921372E+18  0.4281658E+13  0.1557699E+14  0.4733402E+18  0.4146919E+12  0.1054544E+15
  0.1630000E-03  0.4199084E+13  0.2236530E+14  0.2811565E+18  0.1921372E+18  0.4281658E+13  0.1557699E+14  0.4733402E+18  0.4146919E+12  0.1054544E+15
  0.1640000E-03  0.4199084E+13  0.2236530E+14  0.2811565E+18  0.1921372E+18  0.4281658E+13  0.1557699E+14  0.4733402E+18  0.4146919E+12  0.1054544E+15
  0.1650000E-03  0.4199084E+13  0.2236530E+14  0.2811565E+18  0.1921372E+18  0.4281658E+13  0.1557699E+14  0.4733402E+18  0.4146919E+12  0.1054544E+15
  0.1660000E-03  0.4199084E+13  0.2236530E+14  0.2811565E+18  0.1921372E+18  0.4281658E+13  0.1557699E+14  0.4733402E+18  0.4146919E+12  0.1054544E+15
  0.1670000E-03  0.4199084E+13  0.2236530E+14  0.2811565E+18  0.1921372E+18  0.4281658E+13  0.1557699E+14  0.4733402E+18  0.4146919E+12  0.1054544E+15
  0.1680000E-03  0.4199084E+13  0.2236530E+14  0.2811565E+18  0.1921372E+18  0.4281658E+13  0.1557699E+14  0.4733402E+18  0.4146919E+12  0.1054544E+15
  0.1690000E-03  0.4199084E+13  0.2236530E+14  0.2811565E+18  0.1921372E+18  0.4281658E+13  0.1557699E+14  0.4733402E+18  0.4146919E+12  0.1054544E+15
  0.1700000E-03  0.4199084E+13  0.2236530E+14  0.2811565E+18  0.1921372E+18  0.4281658E+13  0.1557699E+14  0.4733402E+18  0.4146919E+12  0.1054544E+15
  0.1710000E-03  0.4199084E+13  0.2236530E+14  0.2811565E+18  0.1921372E+18  0.4281658E+13  0.1557699E+14  0.4733402E+18  0.4146919E+12  0.1054544E+15
